web-scraper-order,web-scraper-start-url,news,news-href,title,date,content
"1618746120-42","https://aninews.in/search/?query=%22triple%20talaq%22&page=43","Allahabad HC's verdict on triple talaq should not end up like","https://aninews.in/news/national/politics/allahabad-hc039s-verdict-on-triple-talaq-should-not-end-up-like-shah-bano-case-uddhav","Allahabad HC's verdict on triple talaq should not end up like Shah Bano case: Uddhav","Aug 23, 2017 11:20","New Delhi [India], Dec.8 (ANI): Shiv Sena chief Uddhav Thackeray on Thursday that the Allahabad High Court's verdict on triple talaq is very important and should should not end up like the Shah Bano case.      ""Allahabad High Court's verdict on triple talaq is important and respectful. It should not end up like Shah Bano case,"" said the Shiv Sena chief.      The Shah Bano case was a controversial maintenance lawsuit wherein a Muslim woman named Shah Bano, was divorced by her husband in 1978. She filed a criminal suit in the Supreme Court of India, in which she won the right to alimony from her husband. However, she was subsequently denied the alimony when the Indian Parliament reversed the judgement under pressure from the Islamic orthodoxy.      The Allahabad High Court on Thursday termed the Islamic practice of divorcing a woman by uttering the word ""talaq"" thrice as unconstitutional.      The High Court further observed that the triple talaq practice sanctioned under Muslim Personal Law that governs marriage, property and divorce violates the rights of Muslim women.      ""Triple talaq is unconstitutional, it violates the rights of Muslim women,"" ruled the High Court, adding that no personal law board is above the Constitution.      Several women have filed a petition before the Supreme Court seeking the quashing of the triple talaq practice. The Central Government has also told the top court that it is against gender injustice and for equality between men and women under the Constitution.      Meanwhile, a Muslim Cleric, Khalid Rashid Firangi Mahali on Thursday said they will appeal against the Allahabad High Court's decision on triple talaq.      ""We respect High Court's verdict but we have constitutional right to appeal against it if not satisfied,"" he said. (ANI)"
"1618746174-62","https://aninews.in/search/?query=%22triple%20talaq%22&page=42","SC to hear Shayara Banu's plea in triple talaq case","https://aninews.in/news/national/politics/sc-to-hear-shayara-banu039s-plea-in-triple-talaq-case","SC to hear Shayara Banu's plea in triple talaq case","Aug 23, 2017 11:20","New Delhi [India], Mar. 1 (ANI): The Supreme Court will on Wednesday hear the triple talaq case filed by Shayara Banu.      38-year-old Shayara Banu stirred a hornet's nest after she moved the apex court to challenge the triple talaq under Muslim personal law, under which a man simply has to utter 'talaq' thrice to divorce his wife.      The consent of the woman is never taken into consideration, and as opposed to what is mandated under the Quran, the woman is never given the stipulated three months' time.      Shayara has also challenged in the apex court the concept of ?nikah-halal?, under which a woman must consummate another marriage in order to go back to her first husband if she wants to. She also wants to outlaw polygamy within a Muslim marriage.      A resident of Kashipur, Shayara got married to Allahabad-based property dealer, Rizwan Ahmed, in 2002. The problems started soon enough. (ANI)"
"1618746520-178","https://aninews.in/search/?query=%22triple%20talaq%22&page=32","Triple talaq case: AMU professor denies allegation","https://aninews.in/news/national/general-news/triple-talaq-case-amu-professor-denies-allegation201711131539360001","Triple talaq case: AMU professor denies allegation","Nov 13, 2017 15:40","Lucknow (Uttar Pradesh) [India], November 13 (ANI): The Aligarh Muslim University (AMU) professor, against who a case was registered for allegedly divorcing his wife through triple talaq on Whatsapp, has refuted the allegation.""I haven't given her triple talaq. I divorced her verbally, sent the same via post and WhatsApp. After a month, I divorced her for the second time verbally and sent it via SMS, so triple talaq has not happened yet. She is still my wife until there is a third divorce,"" Khalid-Bin-yusuf Khan, the accused professor, told ANI.Khan, who is a Sanskrit professor, also clarified that one divorce conveyed through three different means - orally, in written, and on Whatsapp - was being taken as three divorces.Khan, in turn, alleged that his wife, Yasmeen Khalid, physically abused him, thus forcing him to leave the house.""On September 18, she physically abused me and I had to leave my home. I am still living with my daughter in a rented house,"" said, Khan, who added that he was still supporting his ""wife"" financially.Khan also said his wife's behaviour towards his relatives had been rude, which led him to warn her of divorce in 2007.""It is her behaviour to abuse and beat people, and not let anyone come to our house. She has even restricted the entry of my relatives. This continued for a long time, and in 2007, I gave her warning and she promised in written to me that she would not repeat all these mistakes again, and that I could divorce her if she did,"" the Sanskrit professor alleged.While replying to the accusation of beating his wife, Khan said, ""I am 80 per cent handicapped. If I beat her, then just imagine what will happen to me and my body.""""She has served as the female president of the Samajwadi Party in Aligarh. She is a politician and not a weak woman that anyone can beat and insult her and get away with it,"" he added.On Sunday, a case was registered against Khan after his wife accused him of divorcing her through triple talaq.Khalid said she, along with her children, would commit suicide if justice was not delivered.This incident came to light two months after the Supreme Court pronounced triple talaq as 'unconstitutional'. (ANI)"
"1618746234-82","https://aninews.in/search/?query=%22triple%20talaq%22&page=40","R.K. Singh backs Salma Ansari, says triple talaq not part of Islam","https://aninews.in/news/national/politics/rk-singh-backs-salma-ansari-says-triple-talaq-not-part-of-islam","R.K. Singh backs Salma Ansari, says triple talaq not part of Islam","Aug 23, 2017 11:20","New Delhi [India], Apr. 10 (ANI): Coming out in full support of Vice-President Mohammed Hamid Ansari's wife Salma Ansari's assertion on triple talaq, former Home Secretary and Bharatiya Janata Party (BJP) MP R.K. Singh on Monday said the practice of divorce is not a part of the Islam religion.      ""I think she (Salma Ansari) is right. Triple talaq is not prevalent even in the neighbouring countries. Its only here that some people are opposing the abolition of pernicious practice of triple talaq. There is no ground for opposing it. Reform movements have happened in every sphere and this is an essential reform. All these are not part of religion. This is not what God said. It's how you treat your wife,"" Singh said.      Earlier, talking to the media on the sidelines of a function in Uttar Pradesh's Aligarh, Ansari said that uttering 'talaq' thrice does not amount to divorce and asked the Muslim women to read the Quran thoroughly instead of relying on clerics.      ""If you've read the Quran then you can find the solution there itself. There is no such rule in Quran. They have just made it up. There is no such thing. You read the Quran in Arabic and don't read the translation. You accept whatever the Maulana (clerics) or the Mulla says. You must read the Quran, read Hadis. Just see what Rasool had said,"" she said.      Asserting that women should not blindly follow anyone, she said that women must have the courage to read the Quran by themselves and introspect what's written in it and gain knowledge about it. (ANI)"
"1618746184-65","https://aninews.in/search/?query=%22triple%20talaq%22&page=41","One million Indian Muslims sign petition against triple talaq","https://aninews.in/news/national/politics/one-million-indian-muslims-sign-petition-against-triple-talaq","One million Indian Muslims sign petition against triple talaq","Aug 23, 2017 11:20","New Delhi [India], Mar. 18 (ANI): With the battle against triple talaq gaining momentum by the day, over a million Muslims from across India with women in majority, have signed a petition to end the controversial divorce practice of triple talaq.      According to the Quran, a man must consider his decision for a period of three months after he initially declared talaq, and divorce is only granted after the remaining two ""talaqs"" are stated.      The petition was started by the Muslim Rashtriya Manch (MRM), an Islamic organization affiliated with the Rashtriya Swayamsevak Sangh (RSS), reports CNN, adding that the positive response to the petition has been linked with the Bharatiya Janata Patry's recent success in the Uttar Pradesh Assembly Elections.      The BJP won in a landslide, taking 312 seats out of a total of 403, the biggest majority for any party in Uttar Pradesh since 1980.      Muslims make up 18.5% of Uttar Pradesh's 200 million-strong population, the largest state in India, suggests the recent census.      Several women have filed a petition before the Supreme Court seeking the quashing of the triple talaq practice.      The Central Government has also told the top court that it is against gender injustice and for equality between men and women under the Constitution.      However, the All India Muslim Personal Law Board (AIMPLB) has defended the practice, saying it is better to divorce a woman than kill her.      ""The rights bestowed by religion can't be questioned in a court of law,"" it said.      Last year, Prime Minister Narendra Modi has asserted that he favoured the discontinuation of 'triple talaq', stating that ""lives of Muslim women cannot be allowed to be destroyed by triple talaq.""      He also targeted the opposition for 'politicising' the issue and supporting a gender discriminatory practice to appease their vote banks. (ANI)"
"1618746766-260","https://aninews.in/search/?query=%22triple%20talaq%22&page=25","Congress must change their regressive mindset: PM Modi on triple t","https://aninews.in/news/national/general-news/congress-must-change-their-regressive-mindset-pm-modi-on-triple-talaq201801212346220001","Congress must change their regressive mindset: PM Modi on triple talaq","Jan 21, 2018 23:46","New Delhi [India], Jan. 21 (ANI): After the triple talaq bill failed to get passed in the Rajya Sabha, where Bharatiya Janata Party lacks majority, Prime Minister Narendra Modi said on Sunday that Congress should end their ""regressive mindset"" and view the issue from the prism of women empowerment.""The Congress party or any party that indulges in vote bank politics must get out of this regressive mindset and think from the point of view of women empowerment and respect for women,"" the Prime Minister said in an interview with English News channel Times Now.""If they (Congress) insult us regarding Goods and Service Tax, it is still fine. When it comes to a poor Muslim woman at stake - I am sure they feel bad from inside but politics and thirst for power maybe make them do this,"" added PM Modi.PM Modi further asserted that triple talaq was not a religious issue.""How women would look after their children, what would they do? They needed to be empowered. Muslim women had to be given their rights. It is not a religious issue,"" said the Prime Minister.""Even the strongest people were moved to tears by the condition of those women who were affected by triple talaq. They needed to be saved; this was not a political move or a move to corner anybody. It was a move to let everyone live with dignity,"" said PM Modi.The Muslim Women (Protection of Rights on Marriage) Bill, 2017 that seeks to criminalise instant divorce, triple talaq was passed in the Lok Sabha with most of the leading parties in the Opposition, including the Congress, voting in favour, but with caveats.However, the Bill was stalled in the Rajya Sabha where the Bharatiya Janata Party and its allies are in a minority.The bill, if enacted, will make triple talaq a criminal offence. It proposes a three-year jail term for a Muslim man who divorces his wife in any form of spoken, written or by electronic means such as email, SMS, and WhatsApp. (ANI)"
"1618747242-383","https://aninews.in/search/?query=%22triple%20talaq%22&page=15","Priya Dutt refuses to comment on Triple Talaq Bill","https://aninews.in/news/national/politics/priya-dutt-refuses-to-comment-on-triple-talaq-bill20190413230442","Priya Dutt refuses to comment on Triple Talaq Bill","Apr 13, 2019 23:07","Mumbai (Maharashtra) [India], Apr 13 (ANI): Congress candidate from North Central Mumbai Priya Dutt on Saturday refused to speak on the issue of Triple Talaq.
“I don’t want to comment on that because everything is mentioned in our manifesto,” she said when asked about the Congress party trying to stall the Triple Talaq Bill.
“When a candidate provokes people in the name of religion, you can understand what is going on in this country. It is the responsibility of every leader to behave in an impartial manner after he wins. BJP has always tried to sow poison between Hindus and Muslims,” she said.
“After listening to the statement of Maneka Gandhi, I was in grief. We have never seen people as Hindu, Muslim, Sikh, Christian. It is their choice to cast vote for us or not. How can you say something like that,” she added.
Terming the election as a challenge, the Congress candidate said that she had never taken any election lightly.
“I am getting a very good response. I feel that people have anger and they have seen that has happened in the last five years. People are disappointed with the current government,” Dutt said.
She was here to campaign for the ongoing Lok Sabha elections. The BJP has fielded Poonam Mahajan from the seat against Dutt.
Muslims voters are said to be key to winning election from this seat. Their importance can be gauged from the fact that a few days ago, Shahnawaz Hussain campaigned for BJP candidate.
The elections for the 48 Lok Sabha seats in Maharashtra are slated to be held in four phases. Eight seats of the states went for polling on April 11 in the first phase. The results will be announced on May 23. (ANI)"
"1618747348-410","https://aninews.in/search/?query=%22triple%20talaq%22&page=13","Govt shouldn't interfere in internal matter of any religion: SP la","https://aninews.in/news/national/politics/govt-shouldnt-interfere-in-internal-matter-of-any-religion-sp-lawmaker-on-triple-talaq-bill20190725140432","Govt shouldn't interfere in internal matter of any religion: SP lawmaker on Triple Talaq Bill","Jul 25, 2019 14:05","New Delhi [India], July 25 (ANI): Samajwadi Party (SP) leader ST Hasan on Thursday said he is against the Triple Talaq Bill and believes that the central government should not interfere in the internal matter of any religion.
""I'm against Triple Talaq Bill. The government should not interfere with the internal matter of any religion. A small sect, followers of Abu Hanifa, practices Triple Talaq. The decision should be left with the girl and her parents, if nikah receipt states they are (boy's side) followers of the sect,"" Hasan told ANI.
""The criminality clause provides for three-year-imprisonment and remuneration from man to the wife, how will he provide remuneration if he is in jail? A Muslim will go to jail for three years and others for one year, is this justice?"" he asked.
The Muslim Women (Protection of Rights on Marriage) Bill, 2019, seeks to replace an ordinance by the government in February and to make instant Triple Talaq a penal offence.
Last year, the Muslim Women (Protection of Rights on Marriage) Bill, 2018, was passed in the Lok Sabha but it lapsed after the dissolution of previous Lok Sabha with the bill pending in the Rajya Sabha.
The Congress party has spoken to all allies of UPA and all of them have agreed to oppose the Triple Talaq Bill in Lok Sabha today. (ANI)"
"1618746169-60","https://aninews.in/search/?query=%22triple%20talaq%22&page=42","Triple talaq unconstitutional: Govt.","https://aninews.in/news/national/politics/triple-talaq-unconstitutional-govt","Triple talaq unconstitutional: Govt.","Aug 23, 2017 11:20","Lucknow [India], Feb.16 (ANI): The Centre on Thursday said the government opines triple talaq as unconstitutional, adding that they do not support such wrong practices.      ""More than 20 countries including Pakistan, Afghanistan, Bangladesh, Morocco, and Malaysia has already abolished the concept of Triple Talaq so India being a secular country can also do that,"" Union Minister for Law and Justice Ravi Shankar Prasad told ANI.      According to him, triple talaq is not related to any faith or religion.      The Supreme Court today is likely to frame a series of issues from a legal perspective and clear aspects in the legislative domain on triple talaq and polygamy in Muslim community.      The Supreme Court earlier in his hearing clarified that it would not get into the common civil code issue.      The Supreme Court on February 14 termed 'triple talaq' as an issue of human rights, and said that it will not hear the petitions related to Uniform Civil Code along with it as it was a different matter altogether.      The apex code also said that it would pass an order and dispose off the petitions on May 11, regarding the validity of triple talaq case.      However, the All India Muslim Personal Law Board has defended the practice, saying it is better to divorce a woman than kill her. The rights bestowed by religion can't be questioned in a court of law, it said. (ANI)"
"1618746953-308","https://aninews.in/search/?query=%22triple%20talaq%22&page=21","Triple Talaq saves lives of cheating women: SP Leader","https://aninews.in/news/national/general-news/triple-talaq-saves-lives-of-cheating-women-sp-leader201807231953590003","Triple Talaq saves lives of cheating women: SP Leader","Jul 23, 2018 19:54","Bareilly (Uttar Pradesh) [India], July 23 (ANI): Samajwadi Party (SP) leader Riyaz Ahmed on Monday said that while Shariat laws say that Talaq should be given in three stages, the instant Triple Talaq was meant to save the lives of cheating women.
Speaking to ANI, Ahmed said that in case a man ever finds his wife having an extra-marital affair, he does not have to kill her and can get rid of her via triple talaq, thus sparing her life.
""Shariat says Talaq should be given in three stages. Whereas, triple talaq has been kept as an option for times like if, for example, you find your wife in a compromising situation with another man, what will you do? You will either kill her or give triple talaq to get rid of her. So to save a life, this was introduced,"" Ahmed said.
In a shocking statement, he further stated that the Bharatiya Janata Party (BJP) did not actually care about Muslim women and were only playing politics with the Triple Talaq issue.
""If they actually care about the downtrodden Muslim women, then they should reserve eight per cent seats for Muslim women in the upcoming Women Reservation Bill,"" Ahmed said.
Triple talaq, or verbal divorce, is practiced by some in the Muslim community to instantly divorce their wives by uttering talaq three times.
As per the directions of the Supreme Court, Prime Minister Narendra Modi led National Democratic Alliance (NDA) government tabled The Muslim Women (Protection of Rights on Marriage) Bill, 2017 (Triple Talaq Bill) in the Lok Sabha, which passed it on December 28, 2017.
However, the bill is yet to get clearance from the Rajya Sabha. (ANI)"
